codmunicipio;indativo;codunidade;nomunidade;codsetor;nomsetor;codproduto;sglunidadeproduto;nomproduto;codoperador;codgrupo;desgrupo;codsubgrupo;dessubgrupo;qde
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98059;FR        ;AMOXICILINA + CLAV. POTASSIO 250MG/5ML + 62.5MG/5ML SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;23
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;4913;COMP      ;AMOXICILINA + CLAV. POTASSIO 500MG + 125MG COMP;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;288
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;4536;FR        ;AZITROMICINA 200MG/5ML PO PARA SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;1
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;4535;COMP      ;AZITROMICINA 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;15
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;2834;AMP       ;BENZILPENICILINA BENZATINA 1.200.000UI  SUSP INJ;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;12
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;1462;COMP      ;CEFALEXINA 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;294
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98918;FR        ;CEFALEXINA  50MG/ML PO PARA SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;6
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98306;FR        ;CEFTRIAXONA 1G SOL INJ ;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;5
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;8657;COMP      ;CIPROFLOXACINO 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;45
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;5084;COMP      ;CLARITROMICINA 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;100
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;2833;TUBO      ;METRONIDAZOL 100MG/G GEL VAGINAL;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;11
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;3762;COMP      ;METRONIDAZOL 250MG COMP;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;153
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;5085;CAPS      ;NITROFURANTOINA 100MG CAPS;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;292
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;3045;COMP      ;SULFAMETOXAZOL 400MG + TRIMETOPRIMA 80MG COMP;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;200
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98704;AMP       ;ACIDO ASCORBICO 100MG/ML INJ;685;1;MEDICAMENTOS BÁSICOS;4;COMPRAS NAO PADRONIZADOS;2
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98705;FR        ;BUTILBROMETO DE ESCOPOLAMINA 20 MG/ML SOL INJ;685;1;MEDICAMENTOS BÁSICOS;4;COMPRAS NAO PADRONIZADOS;2
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;99009;AMP       ;BUTILBROMETO DE ESCOPOLAMINA 4MG + DIPIRONA SÓDICA 500MG SOL. INJ;685;1;MEDICAMENTOS BÁSICOS;4;COMPRAS NAO PADRONIZADOS;2
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98706;AMP       ;CETOPROFENO 50MG/ML INJ;685;1;MEDICAMENTOS BÁSICOS;4;COMPRAS NAO PADRONIZADOS;3
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98760;AMP       ;COMPLEXO B SOL INJ ;685;1;MEDICAMENTOS BÁSICOS;4;COMPRAS NAO PADRONIZADOS;3
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98708;FR        ;DICLOFENACO SODICO 25 MG/ML SOL INJ.;685;1;MEDICAMENTOS BÁSICOS;4;COMPRAS NAO PADRONIZADOS;8
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;97810;COMP      ;ANLODIPINO 10MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;650
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;6312;COMP      ;ANLODIPINO 5MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;1530
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;1492;COMP      ;ATENOLOL 50MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;660
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;1495;COMP      ;CAPTOPRIL 25MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;230
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;8646;COMP      ;CARVEDILOL 12.5MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;270
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;9105;COMP      ;CARVEDILOL 25MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;270
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;8645;COMP      ;CARVEDILOL 3.125MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;180
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98305;COMP      ;CARVEDILOL 6.25MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;180
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98340;COMP      ;ENALAPRIL 10MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;1498
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;9138;COMP      ;ESPIRONOLACTONA 100MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;60
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;8647;COMP      ;ESPIRONOLACTONA 25MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;440
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;637;COMP      ;FUROSEMIDA 40MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;470
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;9102;COMP      ;GLICLAZIDA 30MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;420
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;9095;DRAG      ;HIDRALAZINA 25MG DRAGEA;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;180
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;9553;DRAG      ;HIDRALAZINA 50MG DRAGEA;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;180
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;4316;COMP      ;HIDROCLOROTIAZIDA 25MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;1250
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98004;COMP      ;LOSARTANA 50MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;1530
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98502;COMP      ;METFORMINA 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;800
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;1476;COMP      ;METFORMINA 850MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;540
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98304;COMP      ;METOPROLOL 100MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;120
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;9322;COMP      ;METOPROLOL 25MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;390
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98481;COMP      ;PROPRANOLOL 40MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;200
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;4545;COMP      ;SINVASTATINA 20MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;160
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;8650;COMP      ;SINVASTATINA 40MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;340
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98584;UND       ;CLORETO DE SODIO 0.9% 1000ML SOL. INJ.;685;6;MATERIAL MEDICO;0;MATERIAL MEDICO;2
codmunicipio;indativo;codunidade;nomunidade;codsetor;nomsetor;codproduto;sglunidadeproduto;nomproduto;codoperador;codgrupo;desgrupo;codsubgrupo;dessubgrupo;qde
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;99376;AMP       ;ACETATO DE MEDROXIPROGESTERONA 25MG/ML + CIPIONATO DE ESTRADIOL 5MG/ML;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;5
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98322;COMP      ;ACICLOVIR 200MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;818
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;8715;TUBO      ;ACICLOVIR 50MG/G CREM DERM;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;8
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;2682;COMP      ;ACIDO ACETILSALICILICO 100MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;1020
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;99048;FR        ;ACIDO FOLICO 0.2MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;24
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;4457;COMP      ;ACIDO FOLICO 5MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;136
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;2683;FR        ;ALBENDAZOL 40MG/ML SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;4
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;9130;COMP      ;ALENDRONATO 70MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;28
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;8640;COMP      ;ALOPURINOL 100MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;60
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;1461;COMP      ;AMIODARONA 200MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;180
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;4531;FR        ;BECLOMETASONA 250MCG SPRAY;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;2
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;99408;AMP       ;BETAMETASONA 3MG/ML + BETAMETASONA 3 MG/ML SUSP INJ;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;9
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;9331;FR        ;BUDESONIDA 32MCG SUSP AQ NASAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;1
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98423;FR        ;BUDESONIDA 50MCG SUSP AQ NASAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;1
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98992;COMP      ;CARBONATO DE CALCIO 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;240
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98307;FR        ;CETOCONAZOL 2% SHAMPOO;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;3
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98581;FR        ;CLORETO DE SODIO 0.9% 100ML SOL. INJ.;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;23
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98582;FR        ;CLORETO DE SODIO 0.9% 250ML SOL. INJ.;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;1
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98583;FR        ;CLORETO DE SODIO 0.9% 500ML SOL. INJ.;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;17
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98338;FR        ;CLORETO DE SODIO 0.9 % SOL. NASAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;2
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;1418;FR        ;CLOREXIDINA 0.12% SOL BUCAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;3
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98813;FR        ;DEXAMETASONA 1MG/ML SUSP OFT;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;2
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;1615;COMP      ;DEXAMETASONA 4MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;24
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98709;AMP       ;DEXAMETASONA 4MG/ML SOL INJ;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;8
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;2829;FR        ;DEXCLORFENIRAMINA 0.4MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;6
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;631;COMP      ;DIPIRONA 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;694
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;1500;FR        ;DIPIRONA 500MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;25
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98707;FR        ;DIPIRONA SODICA 500MG/ML SOL INJ;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;3
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;9139;COMP      ;DOXAZOSINA 2MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;230
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;97725;COMP      ;DOXAZOSINA 4MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;180
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98501;COMP      ;FINASTERIDA 5MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;240
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;4533;CAPS      ;FLUCONAZOL 150 MG CAPS;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;16
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98710;FR        ;FUROSEMIDA 10MG/ML SOL INJ;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;3
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;3759;COMP      ;GLIBENCLAMIDA 5MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;820
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98711;FR        ;HIDROCORTISONA 100MG/ML PO PARA SOL INJ;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;5
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;8462;FR        ;IBUPROFENO 50MG/ML SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;4
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;8643;COMP      ;IBUPROFENO 600MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;628
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;6087;COMP      ;IVERMECTINA 6MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;19
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98426;FR        ;LACTULOSE 667MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;8
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;9122;COMP      ;LEVODOPA + BENSERAZIDA 100MG + 25MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;90
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98327;COMP      ;LEVODOPA + BENSERAZIDA 200MG + 50MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;210
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98317;DRAG      ;LEVONORGESTREL + ETINILESTRADIOL 0.15MG + 0.03MG DRAGEA;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;147
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;9394;COMP      ;LEVOTIROXINA 100MCG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;120
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;9302;COMP      ;LEVOTIROXINA 25MCG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;8
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;9412;COMP      ;LEVOTIROXINA 50 MCG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;43
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;5198;COMP      ;LORATADINA 10MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;320
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;8453;FR        ;LORATADINA 1MG/ML XAROPE;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;10
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;6583;AMP       ;MEDROXIPROGESTERONA 150MG/ML SUSP INJ;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;8
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;9477;COMP      ;METILDOPA 250MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;340
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;2716;COMP      ;METOCLOPRAMIDA 10MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;568
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;9093;FR        ;METOCLOPRAMIDA 4MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;10
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98714;AMP       ;METOCLOPRAMIDA 5MG/ML SOL INJ;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;6
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;97919;BISNAGA   ;MICONAZOL 20MG/G CREM VAGI;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;7
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98314;FR        ;NISTATINA 100.000UI/ML SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;3
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;4319;COMP      ;NORETISTERONA 0.35MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;105
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;4318;AMP       ;NORETISTERONA + ESTRADIOL 50MG/ML + 5 MG/ML SOL INJ;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;20
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;97717;COMP      ;ONDANSETRONA 4MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;68
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;3042;FR        ;PARACETAMOL 200MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;20
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;1480;COMP      ;PARACETAMOL 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;383
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98328;FR        ;PREDNISOLONA 3MG/ML SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;4
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;1373;COMP      ;PREDNISONA 20MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;49
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98427;COMP      ;PREDNISONA 5MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;137
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98345;FR        ;PROMETAZINA 25MG/ML SOL INJ;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;4
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;4320;PCT       ;SAIS PARA REIDRATACAO ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;11
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;4714;FR        ;SALBUTAMOL 100MCG/DOSE SPRAY;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;6
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;98339;FR        ;SULFATO FERROSO 125MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;19
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;4068;FR        ;SULFATO FERROSO 25MG/ML XAROPE;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;5
3168002;S;104;FARMACIA UAPS VEREADOR JOSE SENA;14;FARMACIA SATELITE;1488;COMP      ;SULFATO FERROSO 40MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;1080
